0.902820,0.781992
0.902840,0.672124
0.902860,0.813639
0.902880,0.948389
0.902900,0.984937
0.902920,0.992319
0.902940,0.994287
0.902960,0.995863
0.902980,0.997472
0.903000,0.998315
0.903020,0.998711
0.903040,0.998958
0.903060,0.999083
0.903080,0.998750
0.903100,0.997842
0.903120,0.997687
0.903140,0.996642
0.903160,0.986932
0.903180,0.968966
0.903200,0.974094
0.903220,0.991743
0.903240,0.997372
0.903260,0.996483
0.903280,0.994792
0.903300,0.996145
0.903320,0.996684
0.903340,0.990612
0.903360,0.958435
0.903380,0.898447
0.903400,0.910504
0.903420,0.969386
0.903440,0.991770
0.903460,0.994484
0.903480,0.995934
0.903500,0.998316
0.903520,0.999295
0.903540,0.999533
0.903560,0.999649
0.903580,0.999808
0.903600,0.999909
0.903620,0.999803
0.903640,0.999798
0.903660,0.999920
0.903680,0.999752
0.903700,0.998254
0.903720,0.992311
0.903740,0.987430
0.903760,0.993370
0.903780,0.998610
0.903800,0.999786
0.903820,0.999942
0.903840,0.999929
0.903860,0.999966
0.903880,0.999996
0.903900,1.000000
0.903920,1.00000
0.903940,1.00000
0.903960,1.00000
0.903980,1.00000
0.904000,1.00000
0.904020,0.999995
0.904040,0.999945
0.904060,0.999846
0.904080,0.999737
0.904100,0.999455
0.904120,0.999360
0.904140,0.999554
0.904160,0.999420
0.904180,0.998928
0.904200,0.998358
0.904220,0.992033
0.904240,0.965584
0.904260,0.950410
0.904280,0.978479
0.904300,0.996403
0.904320,0.998516
0.904340,0.994396
0.904360,0.989799
0.904380,0.993852
0.904400,0.997677
0.904420,0.997455
0.904440,0.993201
0.904460,0.980104
0.904480,0.971393
0.904500,0.960848
0.904520,0.919094
0.904540,0.922458
0.904560,0.971355
0.904580,0.992482
0.904600,0.996640
0.904620,0.998442
0.904640,0.999210
0.904660,0.999485
0.904680,0.999696
0.904700,0.999899
0.904720,0.999987
0.904740,1.000000
0.904760,1.00000
0.904780,1.00000
0.904800,1.00000
0.904820,1.00000
0.904840,1.00000
0.904860,1.00000
0.904880,1.00000
0.904900,0.999994
0.904920,0.999886
0.904940,0.998827
0.904960,0.992110
0.904980,0.976879
0.905000,0.978210
0.905020,0.993305
0.905040,0.999002
0.905060,0.999064
0.905080,0.994871
0.905100,0.989648
0.905120,0.993544
0.905140,0.998495
0.905160,0.999181
0.905180,0.999318
0.905200,0.999826
0.905220,0.999988
0.905240,1.00000
0.905260,0.999998
0.905280,0.999953
0.905300,0.999536
0.905320,0.996826
0.905340,0.987113
0.905360,0.980404
0.905380,0.989927
0.905400,0.997405
0.905420,0.998835
0.905440,0.998662
0.905460,0.997837
0.905480,0.995358
0.905500,0.984443
0.905520,0.937504
0.905540,0.864060
0.905560,0.892230
0.905580,0.966502
0.905600,0.992364
0.905620,0.997096
0.905640,0.998342
0.905660,0.998884
0.905680,0.999050
0.905700,0.999126
0.905720,0.999531
0.905740,0.999897
0.905760,0.999993
0.905780,1.00000
0.905800,0.999998
0.905820,0.999972
0.905840,0.999906
0.905860,0.999920
0.905880,0.999972
0.905900,0.999889
0.905920,0.999612
0.905940,0.998954
0.905960,0.998244
0.905980,0.999037
0.906000,0.999846
0.906020,0.999941
0.906040,0.999539
0.906060,0.998549
0.906080,0.998470
0.906100,0.999468
0.906120,0.999776
0.906140,0.999596
0.906160,0.999391
0.906180,0.999127
0.906200,0.998651
0.906220,0.997572
0.906240,0.993203
0.906260,0.969598
0.906280,0.910325
0.906300,0.899353
0.906320,0.957465
0.906340,0.989877
0.906360,0.996742
0.906380,0.997172
0.906400,0.993471
0.906420,0.984413
0.906440,0.982045
0.906460,0.990330
0.906480,0.989099
0.906500,0.959436
0.906520,0.929691
0.906540,0.959179
0.906560,0.990036
0.906580,0.996747
0.906600,0.993968
0.906620,0.974241
0.906640,0.935148
0.906660,0.935743
0.906680,0.976788
0.906700,0.995809
0.906720,0.998989
0.906740,0.999490
0.906760,0.998946
0.906780,0.996112
0.906800,0.994511
0.906820,0.996550
0.906840,0.997511
0.906860,0.998474
0.906880,0.999025
0.906900,0.998980
0.906920,0.998832
0.906940,0.998606
0.906960,0.998142
0.906980,0.996476
0.907000,0.992753
0.907020,0.991542
0.907040,0.993304
0.907060,0.992501
0.907080,0.988173
0.907100,0.975372
0.907120,0.920155
0.907140,0.738830
0.907160,0.568947
0.907180,0.713842
0.907200,0.904633
0.907220,0.969578
0.907240,0.986208
0.907260,0.991518
0.907280,0.993707
0.907300,0.994666
0.907320,0.994816
0.907340,0.994298
0.907360,0.992641
0.907380,0.987010
0.907400,0.959695
0.907420,0.847708
0.907440,0.701540
0.907460,0.781706
0.907480,0.931928
0.907500,0.981898
0.907520,0.990747
0.907540,0.987282
0.907560,0.980602
0.907580,0.986241
0.907600,0.993398
0.907620,0.993264
0.907640,0.977679
0.907660,0.915194
0.907680,0.862020
0.907700,0.922519
0.907720,0.980911
0.907740,0.995102
0.907760,0.997770
0.907780,0.998714
0.907800,0.999143
0.907820,0.999383
0.907840,0.999528
0.907860,0.999609
0.907880,0.999755
0.907900,0.999940
0.907920,0.999996
0.907940,1.00000
0.907960,1.00000
0.907980,0.999996
0.908000,0.999949
0.908020,0.999749
0.908040,0.999382
0.908060,0.998909
0.908080,0.998035
0.908100,0.995084
0.908120,0.981628
0.908140,0.952305
0.908160,0.938895
0.908180,0.930727
0.908200,0.915191
0.908220,0.860156
0.908240,0.844451
0.908260,0.931163
0.908280,0.976571
0.908300,0.977916
0.908320,0.978190
0.908340,0.960527
0.908360,0.869511
0.908380,0.787553
0.908400,0.873075
0.908420,0.965242
0.908440,0.990449
0.908460,0.995589
0.908480,0.997358
0.908500,0.998169
0.908520,0.998691
0.908540,0.998964
0.908560,0.998575
0.908580,0.997680
0.908600,0.998083
0.908620,0.999147
0.908640,0.999648
0.908660,0.999806
0.908680,0.999749
0.908700,0.999624
0.908720,0.999472
0.908740,0.998879
0.908760,0.995531
0.908780,0.985545
0.908800,0.981414
0.908820,0.990308
0.908840,0.994584
0.908860,0.989776
0.908880,0.960910
0.908900,0.896715
0.908920,0.847959
0.908940,0.763785
0.908960,0.775754
0.908980,0.915086
0.909000,0.980434
0.909020,0.993207
0.909040,0.996315
0.909060,0.997592
0.909080,0.998119
0.909100,0.998594
0.909120,0.998757
0.909140,0.998623
0.909160,0.998525
0.909180,0.997498
0.909200,0.989321
0.909220,0.965936
0.909240,0.959366
0.909260,0.972655
0.909280,0.970491
0.909300,0.980572
0.909320,0.994714
0.909340,0.998873
0.909360,0.999371
0.909380,0.998920
0.909400,0.998183
0.909420,0.998121
0.909440,0.996722
0.909460,0.985369
0.909480,0.942663
0.909500,0.911478
0.909520,0.953037
0.909540,0.988314
0.909560,0.995158
0.909580,0.991035
0.909600,0.963947
0.909620,0.914255
0.909640,0.925637
0.909660,0.974679
0.909680,0.993037
0.909700,0.995860
0.909720,0.993347
0.909740,0.981933
0.909760,0.964043
0.909780,0.950200
0.909800,0.969129
0.909820,0.991844
0.909840,0.997489
0.909860,0.998687
0.909880,0.999550
0.909900,0.999875
0.909920,0.999853
0.909940,0.999727
0.909960,0.999585
0.909980,0.999000
0.910000,0.997557
0.910020,0.996404
0.910040,0.994467
0.910060,0.984816
0.910080,0.962834
0.910100,0.953506
0.910120,0.974612
0.910140,0.990328
0.910160,0.990814
0.910180,0.975505
0.910200,0.903137
0.910220,0.783830
0.910240,0.814335
0.910260,0.914458
0.910280,0.910164
0.910300,0.873202
0.910320,0.922155
0.910340,0.976939
0.910360,0.991686
0.910380,0.992645
0.910400,0.991270
0.910420,0.994724
0.910440,0.998053
0.910460,0.998945
0.910480,0.999166
0.910500,0.999333
0.910520,0.999404
0.910540,0.999354
0.910560,0.999606
0.910580,0.999800
0.910600,0.999704
0.910620,0.999512
0.910640,0.999367
0.910660,0.999148
0.910680,0.998647
0.910700,0.997930
0.910720,0.995871
0.910740,0.986600
0.910760,0.940818
0.910780,0.847165
0.910800,0.853571
0.910820,0.946967
0.910840,0.982084
0.910860,0.973588
0.910880,0.970981
0.910900,0.981463
0.910920,0.968645
0.910940,0.927609
0.910960,0.885810
0.910980,0.887010
0.911000,0.925409
0.911020,0.969222
0.911040,0.970529
0.911060,0.944328
0.911080,0.915148
0.911100,0.941556
0.911120,0.983219
0.911140,0.996101
0.911160,0.998206
0.911180,0.998248
0.911200,0.998558
0.911220,0.999335
0.911240,0.999564
0.911260,0.998729
0.911280,0.995165
0.911300,0.992965
0.911320,0.996745
0.911340,0.999449
0.911360,0.999954
0.911380,0.999997
0.911400,0.999934
0.911420,0.999336
0.911440,0.998188
0.911460,0.998652
0.911480,0.999563
0.911500,0.998900
0.911520,0.994771
0.911540,0.988930
0.911560,0.991930
0.911580,0.997516
0.911600,0.999027
0.911620,0.998787
0.911640,0.998985
0.911660,0.998304
0.911680,0.996447
0.911700,0.997191
0.911720,0.999126
0.911740,0.999284
0.911760,0.998020
0.911780,0.993131
0.911800,0.977820
0.911820,0.972401
0.911840,0.988289
0.911860,0.996502
0.911880,0.996402
0.911900,0.993007
0.911920,0.980172
0.911940,0.966628
0.911960,0.971550
0.911980,0.975817
0.912000,0.977162
0.912020,0.959405
0.912040,0.900780
0.912060,0.896041
0.912080,0.949287
0.912100,0.941879
0.912120,0.823412
0.912140,0.700358
0.912160,0.803830
0.912180,0.941347
0.912200,0.983622
0.912220,0.992381
0.912240,0.994570
0.912260,0.995025
0.912280,0.996253
0.912300,0.996401
0.912320,0.994561
0.912340,0.995619
0.912360,0.998052
0.912380,0.999119
0.912400,0.999416
0.912420,0.999512
0.912440,0.999570
0.912460,0.999581
0.912480,0.999575
0.912500,0.999658
0.912520,0.999784
0.912540,0.999913
0.912560,0.999895
0.912580,0.999533
0.912600,0.997939
0.912620,0.990855
0.912640,0.978247
0.912660,0.971443
0.912680,0.969697
0.912700,0.979418
0.912720,0.981313
0.912740,0.981688
0.912760,0.991862
0.912780,0.998166
0.912800,0.999073
0.912820,0.998776
0.912840,0.999268
0.912860,0.999588
0.912880,0.998776
0.912900,0.995727
0.912920,0.994807
0.912940,0.996315
0.912960,0.995664
0.912980,0.995110
0.913000,0.986771
0.913020,0.961412
0.913040,0.955587
0.913060,0.973519
0.913080,0.956280
0.913100,0.901838
0.913120,0.902395
0.913140,0.961420
0.913160,0.982431
0.913180,0.983245
0.913200,0.973729
0.913220,0.928912
0.913240,0.905568
0.913260,0.937035
0.913280,0.901963
0.913300,0.776756
0.913320,0.786249
0.913340,0.915351
0.913360,0.975705
0.913380,0.987487
0.913400,0.992062
0.913420,0.995164
0.913440,0.995063
0.913460,0.987352
0.913480,0.961191
0.913500,0.950053
0.913520,0.977396
0.913540,0.994427
0.913560,0.997561
0.913580,0.997793
0.913600,0.997535
0.913620,0.996246
0.913640,0.988117
0.913660,0.957057
0.913680,0.929788
0.913700,0.948638
0.913720,0.954254
0.913740,0.956872
0.913760,0.969002
0.913780,0.977387
0.913800,0.979768
0.913820,0.948654
0.913840,0.868371
0.913860,0.852178
0.913880,0.857385
0.913900,0.755736
0.913920,0.771043
0.913940,0.858909
0.913960,0.880806
0.913980,0.939215
0.914000,0.982844
0.914020,0.993753
0.914040,0.996335
0.914060,0.997423
0.914080,0.997924
0.914100,0.998307
0.914120,0.998788
0.914140,0.998959
0.914160,0.998928
0.914180,0.999038
0.914200,0.997587
0.914220,0.993778
0.914240,0.993776
0.914260,0.994303
0.914280,0.984916
0.914300,0.978866
0.914320,0.986909
0.914340,0.987774
0.914360,0.986375
0.914380,0.992458
0.914400,0.997392
0.914420,0.999095
0.914440,0.999667
0.914460,0.999670
0.914480,0.997970
0.914500,0.991556
0.914520,0.986688
0.914540,0.991927
0.914560,0.992771
0.914580,0.986026
0.914600,0.984038
0.914620,0.987938
0.914640,0.977228
0.914660,0.956013
0.914680,0.963804
0.914700,0.974263
0.914720,0.984219
0.914740,0.995458
0.914760,0.998882
0.914780,0.998743
0.914800,0.994922
0.914820,0.991482
0.914840,0.993099
0.914860,0.992277
0.914880,0.994107
0.914900,0.996776
0.914920,0.994001
0.914940,0.993000
0.914960,0.995491
0.914980,0.998197
0.915000,0.999569
0.915020,0.998733
0.915040,0.995804
0.915060,0.995244
0.915080,0.995945
0.915100,0.989388
0.915120,0.984579
0.915140,0.991223
0.915160,0.997326
0.915180,0.998763
0.915200,0.997217
0.915220,0.986417
0.915240,0.954748
0.915260,0.942622
0.915280,0.971901
0.915300,0.985954
0.915320,0.979826
0.915340,0.981497
0.915360,0.991429
0.915380,0.992126
0.915400,0.975779
0.915420,0.952921
0.915440,0.951997
0.915460,0.955343
0.915480,0.942711
0.915500,0.894329
0.915520,0.874643
0.915540,0.872529
0.915560,0.834165
0.915580,0.867001
0.915600,0.954069
0.915620,0.987917
0.915640,0.993583
0.915660,0.993168
0.915680,0.992466
0.915700,0.992610
0.915720,0.989612
0.915740,0.975568
0.915760,0.911559
0.915780,0.760165
0.915800,0.658632
0.915820,0.680987
0.915840,0.801232
0.915860,0.909621
0.915880,0.958111
0.915900,0.976338
0.915920,0.964455
0.915940,0.960660
0.915960,0.982842
0.915980,0.995200
0.916000,0.997246
0.916020,0.997000
0.916040,0.996923
0.916060,0.997438
0.916080,0.998535
0.916100,0.998268
0.916120,0.997849
0.916140,0.998611
0.916160,0.999268
0.916180,0.998925
0.916200,0.996610
0.916220,0.987063
0.916240,0.962504
0.916260,0.943392
0.916280,0.965898
0.916300,0.984034
0.916320,0.967093
0.916340,0.945061
0.916360,0.965541
0.916380,0.990900
0.916400,0.997828
0.916420,0.999054
0.916440,0.998919
0.916460,0.996742
0.916480,0.991484
0.916500,0.983219
0.916520,0.984129
0.916540,0.994132
0.916560,0.998398
0.916580,0.997924
0.916600,0.993750
0.916620,0.982807
0.916640,0.975015
0.916660,0.977690
0.916680,0.984354
0.916700,0.992254
0.916720,0.995029
0.916740,0.998030
0.916760,0.999669
0.916780,0.999874
0.916800,0.999914
0.916820,0.999979
0.916840,0.999945
0.916860,0.999768
0.916880,0.999723
0.916900,0.999808
0.916920,0.999475
0.916940,0.997659
0.916960,0.991297
0.916980,0.984562
0.917000,0.985982
0.917020,0.970240
0.917040,0.939636
0.917060,0.956792
0.917080,0.987091
0.917100,0.989885
0.917120,0.977893
0.917140,0.977838
0.917160,0.981551
0.917180,0.971569
0.917200,0.977902
0.917220,0.993216
0.917240,0.998593
0.917260,0.999441
0.917280,0.998844
0.917300,0.995105
0.917320,0.991369
0.917340,0.993245
0.917360,0.994130
0.917380,0.994173
0.917400,0.990759
0.917420,0.987240
0.917440,0.990004
0.917460,0.990457
0.917480,0.973184
0.917500,0.950658
0.917520,0.934223
0.917540,0.918856
0.917560,0.951784
0.917580,0.984071
0.917600,0.987461
0.917620,0.965992
0.917640,0.878828
0.917660,0.766883
0.917680,0.809290
0.917700,0.917251
0.917720,0.964199
0.917740,0.956208
0.917760,0.902321
0.917780,0.875823
0.917800,0.942002
0.917820,0.985272
0.917840,0.990733
0.917860,0.989583
0.917880,0.987072
0.917900,0.971623
0.917920,0.925448
0.917940,0.878743
0.917960,0.919845
0.917980,0.976608
0.918000,0.994375
0.918020,0.997375
0.918040,0.997675
0.918060,0.995422
0.918080,0.984249
0.918100,0.967440
0.918120,0.975944
0.918140,0.992747
0.918160,0.995853
0.918180,0.994006
0.918200,0.996027
0.918220,0.998706
0.918240,0.998999
0.918260,0.998087
0.918280,0.997957
0.918300,0.998115
0.918320,0.995873
0.918340,0.982687
0.918360,0.947955
0.918380,0.940602
0.918400,0.975461
0.918420,0.993193
0.918440,0.992916
0.918460,0.990851
0.918480,0.995052
0.918500,0.997946
0.918520,0.997905
0.918540,0.997079
0.918560,0.995490
0.918580,0.989491
0.918600,0.982793
0.918620,0.985880
0.918640,0.989158
0.918660,0.967961
0.918680,0.908336
0.918700,0.897030
0.918720,0.933214
0.918740,0.907544
0.918760,0.907395
0.918780,0.962933
0.918800,0.990827
0.918820,0.996612
0.918840,0.997952
0.918860,0.997347
0.918880,0.993112
0.918900,0.989950
0.918920,0.993808
0.918940,0.997413
0.918960,0.996628
0.918980,0.995018
0.919000,0.996777
0.919020,0.997959
0.919040,0.998188
0.919060,0.998988
0.919080,0.999263
0.919100,0.999660
0.919120,0.999933
0.919140,0.999985
0.919160,0.999996
0.919180,0.999970
0.919200,0.999810
0.919220,0.999166
0.919240,0.995350
0.919260,0.984287
0.919280,0.981570
0.919300,0.992845
0.919320,0.998586
0.919340,0.999541
0.919360,0.999330
0.919380,0.996564
0.919400,0.989005
0.919420,0.987531
0.919440,0.994387
0.919460,0.995320
0.919480,0.980650
0.919500,0.947954
0.919520,0.951371
0.919540,0.983740
0.919560,0.996628
0.919580,0.998909
0.919600,0.999428
0.919620,0.999709
0.919640,0.999860
0.919660,0.999745
0.919680,0.999462
0.919700,0.998867
0.919720,0.997059
0.919740,0.989002
0.919760,0.947909
0.919780,0.868775
0.919800,0.871098
0.919820,0.932603
0.919840,0.929745
0.919860,0.930263
0.919880,0.973783
0.919900,0.994791
0.919920,0.998538
0.919940,0.999275
0.919960,0.999305
0.919980,0.998956
0.920000,0.998919
0.920020,0.999138
0.920040,0.999664
0.920060,0.999929
0.920080,0.999743
0.920100,0.999277
0.920120,0.998353
0.920140,0.993363
0.920160,0.987361
0.920180,0.992155
0.920200,0.997960
0.920220,0.999251
0.920240,0.999635
0.920260,0.999901
0.920280,0.999709
0.920300,0.999171
0.920320,0.998678
0.920340,0.997711
0.920360,0.997822
0.920380,0.999046
0.920400,0.999788
0.920420,0.999978
0.920440,0.999968
0.920460,0.999804
0.920480,0.999681
0.920500,0.999864
0.920520,0.999985
0.920540,0.999999
0.920560,0.999982
0.920580,0.999808
0.920600,0.999405
0.920620,0.999250
0.920640,0.999329
0.920660,0.998867
0.920680,0.996110
0.920700,0.994604
0.920720,0.997422
0.920740,0.999060
0.920760,0.998108
0.920780,0.989974
0.920800,0.968928
0.920820,0.967111
0.920840,0.988268
0.920860,0.997539
0.920880,0.998430
0.920900,0.994971
0.920920,0.982069
0.920940,0.975220
0.920960,0.988144
0.920980,0.996466
0.921000,0.994986
0.921020,0.984212
0.921040,0.976365
0.921060,0.986377
0.921080,0.992326
0.921100,0.982817
0.921120,0.980062
0.921140,0.991581
0.921160,0.997439
0.921180,0.996907
0.921200,0.996590
0.921220,0.998599
0.921240,0.999612
0.921260,0.999632
0.921280,0.999485
0.921300,0.998056
0.921320,0.996252
0.921340,0.997023
0.921360,0.998918
0.921380,0.999842
0.921400,0.999944
0.921420,0.999762
0.921440,0.999571
0.921460,0.999400
0.921480,0.998367
0.921500,0.991555
0.921520,0.971050
0.921540,0.964140
0.921560,0.984906
0.921580,0.996541
0.921600,0.997875
0.921620,0.996832
0.921640,0.996544
0.921660,0.995446
0.921680,0.984928
0.921700,0.948157
0.921720,0.921315
0.921740,0.955902
0.921760,0.987544
0.921780,0.994689
0.921800,0.991670
0.921820,0.990375
0.921840,0.994698
0.921860,0.997246
0.921880,0.998247
0.921900,0.997106
0.921920,0.987635
0.921940,0.954658
0.921960,0.917066
0.921980,0.907974
0.922000,0.935895
0.922020,0.978003
0.922040,0.995507
0.922060,0.998805
0.922080,0.999566
0.922100,0.999873
0.922120,0.999982
0.922140,0.999998
0.922160,0.999928
0.922180,0.999361
0.922200,0.998276
0.922220,0.998506
0.922240,0.999430
0.922260,0.999156
0.922280,0.997048
0.922300,0.995899
0.922320,0.998101
0.922340,0.999611
0.922360,0.999681
0.922380,0.999295
0.922400,0.998351
0.922420,0.993179
0.922440,0.978811
0.922460,0.973864
0.922480,0.988307
0.922500,0.997176
0.922520,0.999112
0.922540,0.999560
0.922560,0.999721
0.922580,0.999878
0.922600,0.999921
0.922620,0.999839
0.922640,0.999634
0.922660,0.999349
0.922680,0.998834
0.922700,0.996784
0.922720,0.983629
0.922740,0.942560
0.922760,0.928094
0.922780,0.970099
0.922800,0.994043
0.922820,0.998403
0.922840,0.999195
0.922860,0.999532
0.922880,0.999795
0.922900,0.999958
0.922920,0.999997
0.922940,0.999980
0.922960,0.999736
0.922980,0.999034
0.923000,0.999005
0.923020,0.999706
0.923040,0.999879
0.923060,0.999458
0.923080,0.997351
0.923100,0.989623
0.923120,0.983000
0.923140,0.990047
0.923160,0.996428
0.923180,0.993756
0.923200,0.981718
0.923220,0.978291
0.923240,0.990123
0.923260,0.996293
0.923280,0.992334
0.923300,0.984672
0.923320,0.988949
0.923340,0.993756
0.923360,0.992871
0.923380,0.993487
0.923400,0.995410
0.923420,0.998409
0.923440,0.999651
0.923460,0.999467
0.923480,0.997847
0.923500,0.988489
0.923520,0.968842
0.923540,0.972710
0.923560,0.992065
0.923580,0.998621
0.923600,0.999464
0.923620,0.999559
0.923640,0.999421
0.923660,0.998958
0.923680,0.997119
0.923700,0.986937
0.923720,0.961395
0.923740,0.955958
0.923760,0.974534
0.923780,0.983459
0.923800,0.990350
0.923820,0.991503
0.923840,0.993203
0.923860,0.997524
0.923880,0.998887
0.923900,0.997603
0.923920,0.997535
0.923940,0.997355
0.923960,0.991884
0.923980,0.986801
0.924000,0.991504
0.924020,0.992464
0.924040,0.974728
0.924060,0.952132
0.924080,0.967875
0.924100,0.989048
0.924120,0.986434
0.924140,0.969532
0.924160,0.968724
0.924180,0.986334
0.924200,0.996530
0.924220,0.996286
0.924240,0.992741
0.924260,0.990699
0.924280,0.984067
0.924300,0.982075
0.924320,0.988296
0.924340,0.993682
0.924360,0.997884
0.924380,0.999646
0.924400,0.999972
0.924420,0.999954
0.924440,0.999445
0.924460,0.997390
0.924480,0.995982
0.924500,0.996801
0.924520,0.991358
0.924540,0.979398
0.924560,0.978490
0.924580,0.984264
0.924600,0.992793
0.924620,0.997837
0.924640,0.997799
0.924660,0.993429
0.924680,0.980088
0.924700,0.966131
0.924720,0.962619
0.924740,0.958582
0.924760,0.974701
0.924780,0.990618
0.924800,0.996100
0.924820,0.996006
0.924840,0.988011
0.924860,0.954192
0.924880,0.912317
0.924900,0.939503
0.924920,0.982697
0.924940,0.995738
0.924960,0.997920
0.924980,0.998323
0.925000,0.998930
0.925020,0.999441
0.925040,0.999622
0.925060,0.999699
0.925080,0.999586
0.925100,0.998772
0.925120,0.997947
0.925140,0.997754
0.925160,0.995567
0.925180,0.988127
0.925200,0.977530
0.925220,0.983483
0.925240,0.994883
0.925260,0.998174
0.925280,0.998297
0.925300,0.997161
0.925320,0.990355
0.925340,0.958841
0.925360,0.916088
0.925380,0.939167
0.925400,0.981347
0.925420,0.995360
0.925440,0.998162
0.925460,0.997382
0.925480,0.992468
0.925500,0.990839
0.925520,0.995895
0.925540,0.995779
0.925560,0.990958
0.925580,0.992085
0.925600,0.996881
0.925620,0.996979
0.925640,0.995617
0.925660,0.992001
0.925680,0.982176
0.925700,0.984181
0.925720,0.994571
0.925740,0.996519
0.925760,0.992260
0.925780,0.992702
0.925800,0.997739
0.925820,0.999669
0.925840,0.999930
0.925860,0.999857
0.925880,0.999606
0.925900,0.998206
0.925920,0.994124
0.925940,0.992105
0.925960,0.994248
0.925980,0.997347
0.926000,0.999460
0.926020,0.999815
0.926040,0.998805
0.926060,0.996788
0.926080,0.996617
0.926100,0.997267
0.926120,0.997235
0.926140,0.992055
0.926160,0.984547
0.926180,0.986405
0.926200,0.989456
0.926220,0.993362
0.926240,0.994442
0.926260,0.979251
0.926280,0.940291
0.926300,0.933286
0.926320,0.964756
0.926340,0.977495
0.926360,0.981008
0.926380,0.988947
0.926400,0.987455
0.926420,0.987900
0.926440,0.990667
0.926460,0.976546
0.926480,0.961174
0.926500,0.977093
0.926520,0.992775
0.926540,0.993508
0.926560,0.991062
0.926580,0.993425
0.926600,0.996494
0.926620,0.996292
0.926640,0.996208
0.926660,0.997913
0.926680,0.999527
0.926700,0.999934
0.926720,0.999922
0.926740,0.999644
0.926760,0.998963
0.926780,0.998733
0.926800,0.998720
0.926820,0.998888
0.926840,0.997064
0.926860,0.989967
0.926880,0.987552
0.926900,0.994984
0.926920,0.998957
0.926940,0.998765
0.926960,0.997605
0.926980,0.997673
0.927000,0.998421
0.927020,0.999501
0.927040,0.999951
0.927060,0.999986
0.927080,0.999781
0.927100,0.998561
0.927120,0.995863
0.927140,0.991277
0.927160,0.987147
0.927180,0.987819
0.927200,0.991475
0.927220,0.994177
0.927240,0.991986
0.927260,0.989836
0.927280,0.994280
0.927300,0.997279
0.927320,0.995560
0.927340,0.994683
0.927360,0.996947
0.927380,0.998827
0.927400,0.999116
0.927420,0.999010
0.927440,0.996663
0.927460,0.989351
0.927480,0.985054
0.927500,0.989298
0.927520,0.982912
0.927540,0.957246
0.927560,0.944135
0.927580,0.964466
0.927600,0.987695
0.927620,0.996783
0.927640,0.997502
0.927660,0.993118
0.927680,0.989442
0.927700,0.993967
0.927720,0.996590
0.927740,0.989584
0.927760,0.980747
0.927780,0.987614
0.927800,0.992637
0.927820,0.989987
0.927840,0.992871
0.927860,0.996362
0.927880,0.996303
0.927900,0.994052
0.927920,0.981175
0.927940,0.971844
0.927960,0.981397
0.927980,0.979054
